ID_VENDA	Data_venda	ID_cliente	ID_PRODUTO	ID_VENDEDOR	Quantidade	Valor Unitário	Valor Total
1299	20/07/2026	UKYOKU	DN22	RYUK	9	R$ 26,00	R$ 234,00
1300	07/12/2026	KIRA04	DN04	USAGI	9	R$ 28,00	R$ 252,00
1301	22/06/2026	SAKURA	DN18	SOUN	9	R$ 13,00	R$ 117,00
1302	16/09/2026	XXLTTN	DN31	SOUN	10	R$ 444,00	R$ 4.440,00
1303	21/12/2026	IBRAKI	DN19	RYUK	2	R$ 26,00	R$ 52,00
1304	05/02/2026	DS-MB	DN09	USAGI	4	R$ 2,00	R$ 8,00
1305	29/08/2026	AGOME1	DN20	NABIKI	5	R$ 86,00	R$ 430,00
1306	02/11/2026	DIO069	DN27	NARAKI	3	R$ 556,00	R$ 1.668,00
1307	03/04/2026	DS-SRA	DN23	ANNA	9	R$ 145,00	R$ 1.305,00
1308	16/11/2026	SAKURA	DN26	RYUK	4	R$ 122,00	R$ 488,00
1309	10/07/2026	KIRA03	DN34	NABIKI	9	R$ 863,00	R$ 7.767,00
1310	31/12/2026	AOTMOD	DN11	ANNA	8	R$ 178,00	R$ 1.424,00
1311	29/10/2026	SPDSTB	DN19	NABIKI	9	R$ 26,00	R$ 234,00
1312	10/07/2026	MNCT02	DN03	NABIKI	8	R$ 28,00	R$ 224,00
1313	07/02/2026	SANGOU	DN06	NABIKI	1	R$ 62,00	R$ 62,00
1314	18/06/2026	WLLTTN	DN31	NABIKI	7	R$ 444,00	R$ 3.108,00
1315	24/12/2026	DS-MB	DN17	NABIKI	9	R$ 256,00	R$ 2.304,00
1316	28/04/2026	AGOME1	DN21	RYUK	6	R$ 70,00	R$ 420,00
1317	08/06/2026	XXLTTN	DN24	SOUN	5	R$ 136,00	R$ 680,00
1318	27/08/2026	ARMTTN	DN08	ANNA	10	R$ 83,00	R$ 830,00
1319	21/07/2026	DBZ241	DN31	NABIKI	8	R$ 444,00	R$ 3.552,00
1320	26/06/2026	DS-MB	DN13	ANNA	4	R$ 834,00	R$ 3.336,00
1321	14/08/2026	AGOME1	DN13	USAGI	10	R$ 834,00	R$ 8.340,00
1322	18/05/2026	SAKURA	DN26	ANNA	2	R$ 122,00	R$ 244,00
1323	04/02/2026	KIRA03	DN30	SOUN	2	R$ 122,00	R$ 244,00
1324	02/01/2026	DBZ241	DN28	ANNA	8	R$ 223,00	R$ 1.784,00
1325	12/01/2026	MNCT02	DN21	ANNA	5	R$ 70,00	R$ 350,00
1326	23/11/2026	NAOMIS	DN34	USAGI	3	R$ 863,00	R$ 2.589,00
1327	05/03/2026	ARMTTN	DN03	RYUK	10	R$ 28,00	R$ 280,00
1328	15/11/2026	ARMTTN	DN19	USAGI	10	R$ 26,00	R$ 260,00
1329	16/03/2026	DS-MB	DN35	RYUK	6	R$ 245,00	R$ 1.470,00
1330	26/05/2026	MNCT02	DN18	RYUK	1	R$ 13,00	R$ 13,00
1331	17/03/2026	TNSHHN	DN10	NARAKI	4	R$ 12,00	R$ 48,00
1332	08/04/2026	DS-FESD	DN19	NABIKI	7	R$ 26,00	R$ 182,00
1333	09/06/2026	EREH69	DN35	ANNA	8	R$ 245,00	R$ 1.960,00
1334	15/05/2026	TNSHHN	DN13	RYUK	1	R$ 834,00	R$ 834,00
1335	03/08/2026	SAKURA	DN16	NARAKI	8	R$ 24,00	R$ 192,00
1336	29/11/2026	WLLTTN	DN03	NABIKI	10	R$ 28,00	R$ 280,00
1337	01/02/2026	SPDSTB	DN01	NABIKI	6	R$ 200,00	R$ 1.200,00
1338	04/04/2026	EREH69	DN13	RYUK	6	R$ 834,00	R$ 5.004,00
1339	15/10/2026	AOTMOD	DN05	NARAKI	10	R$ 11,00	R$ 110,00
1340	28/09/2026	ARMTTN	DN26	RYUK	2	R$ 122,00	R$ 244,00
1341	01/01/2026	KIRA03	DN31	NABIKI	6	R$ 444,00	R$ 2.664,00
1342	26/09/2026	DS-SC	DN19	SOUN	3	R$ 26,00	R$ 78,00
1343	24/12/2026	KIRA02	DN26	NABIKI	9	R$ 122,00	R$ 1.098,00
1344	27/05/2026	NAOMIS	DN16	SOUN	5	R$ 24,00	R$ 120,00
1345	02/07/2026	SAKURA	DN14	SOUN	2	R$ 64,00	R$ 128,00
1346	19/03/2026	IBRAKI	DN11	ANNA	5	R$ 178,00	R$ 890,00
1347	30/05/2026	ARMTTN	DN11	SOUN	1	R$ 178,00	R$ 178,00
1348	13/06/2026	DBZ241	DN09	ANNA	3	R$ 2,00	R$ 6,00
1349	09/08/2026	DS-MB	DN24	SOUN	4	R$ 136,00	R$ 544,00
1350	07/08/2026	DS-FESD	DN11	NABIKI	6	R$ 178,00	R$ 1.068,00
1351	23/06/2026	DS-FESD	DN02	NARAKI	1	R$ 29,00	R$ 29,00
1352	09/06/2026	KIRA04	DN10	RYUK	1	R$ 12,00	R$ 12,00
1353	07/10/2026	DS-MB	DN16	USAGI	1	R$ 24,00	R$ 24,00
1354	25/01/2026	DS-SC	DN13	ANNA	7	R$ 834,00	R$ 5.838,00
1355	16/04/2026	WLLTTN	DN13	SOUN	6	R$ 834,00	R$ 5.004,00
1356	09/09/2026	DS-FESD	DN06	ANNA	5	R$ 62,00	R$ 310,00
1357	21/07/2026	DS-SRA	DN34	NARAKI	3	R$ 863,00	R$ 2.589,00
1358	06/07/2026	DS-SC	DN34	SOUN	5	R$ 863,00	R$ 4.315,00
1359	17/10/2026	SAKURA	DN31	ANNA	10	R$ 444,00	R$ 4.440,00
1360	22/12/2026	DBZ241	DN02	SOUN	10	R$ 29,00	R$ 290,00
1361	01/05/2026	IBRAKI	DN26	NABIKI	7	R$ 122,00	R$ 854,00
1362	15/07/2026	NAOMIS	DN33	NABIKI	8	R$ 234,00	R$ 1.872,00
1363	21/07/2026	NAOMIS	DN05	ANNA	7	R$ 11,00	R$ 77,00
1364	28/09/2026	DIO069	DN31	ANNA	1	R$ 444,00	R$ 444,00
1365	18/11/2026	DS-MB	DN17	NARAKI	6	R$ 256,00	R$ 1.536,00
1366	18/10/2026	XXLTTN	DN21	NABIKI	6	R$ 70,00	R$ 420,00
1367	25/02/2026	DBZ241	DN15	RYUK	6	R$ 754,00	R$ 4.524,00
1368	28/08/2026	MNCT02	DN29	SOUN	9	R$ 224,00	R$ 2.016,00
1369	13/04/2026	ARMTTN	DN17	RYUK	10	R$ 256,00	R$ 2.560,00
1370	17/11/2026	DS-FESD	DN19	NABIKI	10	R$ 26,00	R$ 260,00
1371	18/09/2026	DS-SC	DN25	SOUN	1	R$ 933,00	R$ 933,00
1372	22/12/2026	SAKURA	DN22	NARAKI	7	R$ 26,00	R$ 182,00
1373	03/09/2026	DIO069	DN17	SOUN	3	R$ 256,00	R$ 768,00
1374	22/10/2026	KIRA04	DN21	SOUN	4	R$ 70,00	R$ 280,00
1375	08/07/2026	IBRAKI	DN32	USAGI	9	R$ 22,00	R$ 198,00
1376	09/11/2026	SPDSTB	DN05	NARAKI	4	R$ 11,00	R$ 44,00
1377	29/05/2026	ARMTTN	DN29	SOUN	3	R$ 224,00	R$ 672,00
1378	19/05/2026	WLLTTN	DN28	NARAKI	5	R$ 223,00	R$ 1.115,00
1379	02/06/2026	DS-SRA	DN32	RYUK	10	R$ 22,00	R$ 220,00
1380	05/06/2026	WLLTTN	DN24	SOUN	8	R$ 136,00	R$ 1.088,00
1381	07/01/2026	DS-MB	DN35	NABIKI	10	R$ 245,00	R$ 2.450,00
1382	05/03/2026	DS-SC	DN15	USAGI	6	R$ 754,00	R$ 4.524,00
1383	15/09/2026	DS-SRA	DN35	NABIKI	9	R$ 245,00	R$ 2.205,00
1384	18/04/2026	DBZ241	DN17	RYUK	7	R$ 256,00	R$ 1.792,00
1385	22/09/2026	SAKURA	DN10	RYUK	3	R$ 12,00	R$ 36,00
1386	30/01/2026	AGOME1	DN01	USAGI	1	R$ 200,00	R$ 200,00
1387	24/09/2026	AGOME1	DN03	RYUK	7	R$ 28,00	R$ 196,00
1388	31/03/2026	AOTMOD	DN06	RYUK	5	R$ 62,00	R$ 310,00
1389	25/04/2026	DBZ241	DN14	USAGI	8	R$ 64,00	R$ 512,00
1390	03/11/2026	DBZ241	DN32	RYUK	10	R$ 22,00	R$ 220,00
1391	09/09/2026	EREH69	DN06	RYUK	5	R$ 62,00	R$ 310,00
1392	09/10/2026	NAOMIS	DN24	RYUK	1	R$ 136,00	R$ 136,00
1393	14/07/2026	IBRAKI	DN10	NARAKI	8	R$ 12,00	R$ 96,00
1394	01/04/2026	WLLTTN	DN14	NABIKI	3	R$ 64,00	R$ 192,00
1395	05/04/2026	SPDSTB	DN19	NABIKI	8	R$ 26,00	R$ 208,00
1396	16/01/2026	DS-SRA	DN04	RYUK	8	R$ 28,00	R$ 224,00
1397	11/02/2026	XXLTTN	DN07	ANNA	2	R$ 23,00	R$ 46,00
1398	07/09/2026	EREH69	DN28	RYUK	4	R$ 223,00	R$ 892,00
1399	10/12/2026	NAOMIS	DN28	RYUK	5	R$ 223,00	R$ 1.115,00
1400	20/12/2026	UKYOKU	DN20	SOUN	5	R$ 86,00	R$ 430,00
1401	25/08/2026	DS-FESD	DN33	NARAKI	1	R$ 234,00	R$ 234,00
1402	17/04/2026	TNSHHN	DN21	ANNA	3	R$ 70,00	R$ 210,00
1403	25/04/2026	MNCT02	DN05	ANNA	9	R$ 11,00	R$ 99,00
1404	26/05/2026	MNCT02	DN20	USAGI	9	R$ 86,00	R$ 774,00
1405	24/01/2026	UKYOKU	DN17	ANNA	9	R$ 256,00	R$ 2.304,00
1406	12/07/2026	DS-MB	DN14	RYUK	5	R$ 64,00	R$ 320,00
1407	28/04/2026	DS-SRA	DN22	SOUN	9	R$ 26,00	R$ 234,00
1408	11/06/2026	SANGOU	DN09	NABIKI	10	R$ 2,00	R$ 20,00
1409	18/07/2026	EREH69	DN09	ANNA	3	R$ 2,00	R$ 6,00
1410	31/10/2026	ARMTTN	DN25	USAGI	6	R$ 933,00	R$ 5.598,00
1411	21/05/2026	XXLTTN	DN10	NABIKI	9	R$ 12,00	R$ 108,00
1412	30/11/2026	DIO069	DN01	SOUN	4	R$ 200,00	R$ 800,00
1413	28/11/2026	NAOMIS	DN24	ANNA	5	R$ 136,00	R$ 680,00
1414	12/09/2026	WLLTTN	DN13	NARAKI	10	R$ 834,00	R$ 8.340,00
1415	22/02/2026	SANGOU	DN03	NABIKI	1	R$ 28,00	R$ 28,00
1416	20/11/2026	WLLTTN	DN03	NARAKI	3	R$ 28,00	R$ 84,00
1417	20/10/2026	XXLTTN	DN19	ANNA	4	R$ 26,00	R$ 104,00
1418	10/10/2026	XXLTTN	DN31	SOUN	4	R$ 444,00	R$ 1.776,00
1419	28/03/2026	AGOME1	DN17	USAGI	1	R$ 256,00	R$ 256,00
1420	10/10/2026	TNSHHN	DN02	USAGI	4	R$ 29,00	R$ 116,00
1421	02/10/2026	MNCT02	DN24	NARAKI	10	R$ 136,00	R$ 1.360,00
1422	01/08/2026	SAKURA	DN33	USAGI	9	R$ 234,00	R$ 2.106,00
1423	28/03/2026	KIRA03	DN30	ANNA	1	R$ 122,00	R$ 122,00
1424	25/03/2026	SAKURA	DN11	SOUN	6	R$ 178,00	R$ 1.068,00
1425	16/05/2026	WLLTTN	DN27	USAGI	7	R$ 556,00	R$ 3.892,00
1426	18/01/2026	XXLTTN	DN29	NABIKI	10	R$ 224,00	R$ 2.240,00
1427	21/02/2026	SPDSTB	DN28	SOUN	7	R$ 223,00	R$ 1.561,00
1428	23/06/2026	AGOME1	DN06	NABIKI	2	R$ 62,00	R$ 124,00
1429	25/12/2026	UKYOKU	DN09	NABIKI	8	R$ 2,00	R$ 16,00
1430	12/12/2026	EREH69	DN03	USAGI	6	R$ 28,00	R$ 168,00
1431	04/01/2026	MNCT02	DN04	NABIKI	10	R$ 28,00	R$ 280,00
1432	23/06/2026	AOTMOD	DN21	ANNA	5	R$ 70,00	R$ 350,00
1433	03/10/2026	KIRA03	DN29	ANNA	9	R$ 224,00	R$ 2.016,00
1434	31/10/2026	MNCT02	DN35	NARAKI	8	R$ 245,00	R$ 1.960,00
1435	25/12/2026	XXLTTN	DN28	USAGI	3	R$ 223,00	R$ 669,00
1436	24/09/2026	SAKURA	DN19	SOUN	3	R$ 26,00	R$ 78,00
1437	10/04/2026	IBRAKI	DN30	ANNA	2	R$ 122,00	R$ 244,00
1438	27/10/2026	DBZ241	DN26	NARAKI	1	R$ 122,00	R$ 122,00
1439	08/01/2026	IBRAKI	DN04	USAGI	3	R$ 28,00	R$ 84,00
1440	07/10/2026	SAKURA	DN34	ANNA	3	R$ 863,00	R$ 2.589,00
1441	09/02/2026	UKYOKU	DN05	ANNA	10	R$ 11,00	R$ 110,00
1442	17/04/2026	ARMTTN	DN31	SOUN	2	R$ 444,00	R$ 888,00
1443	21/12/2026	AOTMOD	DN02	SOUN	5	R$ 29,00	R$ 145,00
1444	26/05/2026	XXLTTN	DN03	USAGI	9	R$ 28,00	R$ 252,00
1445	21/01/2026	EREH69	DN32	SOUN	3	R$ 22,00	R$ 66,00
1446	27/05/2026	DS-SC	DN13	ANNA	9	R$ 834,00	R$ 7.506,00
1447	27/02/2026	SANGOU	DN03	NARAKI	4	R$ 28,00	R$ 112,00
1448	10/11/2026	KIRA04	DN07	RYUK	2	R$ 23,00	R$ 46,00
1449	17/03/2026	ARMTTN	DN12	NARAKI	4	R$ 129,00	R$ 516,00
1450	14/02/2026	KIRA04	DN14	SOUN	1	R$ 64,00	R$ 64,00
1451	17/07/2026	EREH69	DN16	SOUN	10	R$ 24,00	R$ 240,00
1452	17/02/2026	MNCT02	DN10	ANNA	5	R$ 12,00	R$ 60,00
1453	23/01/2026	DS-SRA	DN24	ANNA	3	R$ 136,00	R$ 408,00
1454	02/11/2026	DS-MB	DN34	RYUK	7	R$ 863,00	R$ 6.041,00
1455	01/06/2026	DS-SRA	DN23	USAGI	3	R$ 145,00	R$ 435,00
1456	22/06/2026	DBZ241	DN25	NARAKI	9	R$ 933,00	R$ 8.397,00
1457	10/04/2026	AOTMOD	DN08	RYUK	9	R$ 83,00	R$ 747,00
1458	01/11/2026	DS-SRA	DN03	ANNA	7	R$ 28,00	R$ 196,00
1459	10/12/2026	IBRAKI	DN02	RYUK	10	R$ 29,00	R$ 290,00
1460	08/06/2026	EREH69	DN07	SOUN	1	R$ 23,00	R$ 23,00
1461	10/03/2026	KIRA02	DN33	NABIKI	1	R$ 234,00	R$ 234,00
1462	08/04/2026	SAKURA	DN22	RYUK	9	R$ 26,00	R$ 234,00
1463	03/03/2026	DS-SC	DN28	NARAKI	2	R$ 223,00	R$ 446,00
1464	14/04/2026	WLLTTN	DN01	SOUN	9	R$ 200,00	R$ 1.800,00
1465	12/02/2026	MNCT02	DN10	NARAKI	5	R$ 12,00	R$ 60,00
1466	28/02/2026	DBZ241	DN27	SOUN	5	R$ 556,00	R$ 2.780,00
1467	06/01/2026	KIRA04	DN20	RYUK	10	R$ 86,00	R$ 860,00
1468	21/01/2026	IBRAKI	DN03	USAGI	2	R$ 28,00	R$ 56,00
1469	11/09/2026	DS-MB	DN13	NARAKI	4	R$ 834,00	R$ 3.336,00
1470	24/03/2026	DS-FESD	DN13	ANNA	4	R$ 834,00	R$ 3.336,00
1471	16/03/2026	MNCT02	DN28	USAGI	10	R$ 223,00	R$ 2.230,00
1472	08/07/2026	SPDSTB	DN34	RYUK	1	R$ 863,00	R$ 863,00
1473	07/04/2026	AGOME1	DN13	ANNA	6	R$ 834,00	R$ 5.004,00
1474	19/07/2026	NAOMIS	DN07	NARAKI	2	R$ 23,00	R$ 46,00
1475	24/05/2026	UKYOKU	DN09	NARAKI	3	R$ 2,00	R$ 6,00
1476	09/04/2026	DS-FESD	DN29	ANNA	1	R$ 224,00	R$ 224,00
1477	09/05/2026	DS-MB	DN04	NARAKI	3	R$ 28,00	R$ 84,00
1478	24/12/2026	DS-FESD	DN09	RYUK	2	R$ 2,00	R$ 4,00
1479	25/09/2026	KIRA02	DN17	NARAKI	10	R$ 256,00	R$ 2.560,00
1480	25/10/2026	SAKURA	DN30	ANNA	7	R$ 122,00	R$ 854,00
1481	23/03/2026	DBZ241	DN12	NABIKI	10	R$ 129,00	R$ 1.290,00
1482	06/12/2026	KIRA02	DN12	USAGI	8	R$ 129,00	R$ 1.032,00
1483	15/12/2026	XXLTTN	DN18	SOUN	8	R$ 13,00	R$ 104,00
1484	24/06/2026	DS-SC	DN28	SOUN	2	R$ 223,00	R$ 446,00
1485	20/09/2026	KIRA03	DN20	USAGI	2	R$ 86,00	R$ 172,00
1486	26/06/2026	EREH69	DN34	ANNA	2	R$ 863,00	R$ 1.726,00
1487	08/09/2026	IBRAKI	DN11	USAGI	10	R$ 178,00	R$ 1.780,00
1488	12/05/2026	UKYOKU	DN14	NARAKI	6	R$ 64,00	R$ 384,00
1489	04/10/2026	MNCT02	DN05	ANNA	4	R$ 11,00	R$ 44,00
1490	11/03/2026	KIRA04	DN19	NARAKI	2	R$ 26,00	R$ 52,00
1491	14/04/2026	TNSHHN	DN24	NARAKI	6	R$ 136,00	R$ 816,00
1492	03/08/2026	DIO069	DN28	USAGI	7	R$ 223,00	R$ 1.561,00
1493	23/09/2026	DS-MB	DN31	NABIKI	9	R$ 444,00	R$ 3.996,00
1494	07/10/2026	WLLTTN	DN08	RYUK	1	R$ 83,00	R$ 83,00
1495	17/06/2026	SAKURA	DN11	NABIKI	9	R$ 178,00	R$ 1.602,00
1496	04/01/2026	ARMTTN	DN26	NABIKI	10	R$ 122,00	R$ 1.220,00
1497	07/01/2026	KIRA04	DN01	SOUN	8	R$ 200,00	R$ 1.600,00
1498	11/10/2026	ARMTTN	DN32	USAGI	3	R$ 22,00	R$ 66,00
1499	27/07/2026	WLLTTN	DN34	NABIKI	6	R$ 863,00	R$ 5.178,00
1500	08/02/2026	AGOME1	DN06	USAGI	1	R$ 62,00	R$ 62,00
1501	04/04/2026	KIRA02	DN07	SOUN	3	R$ 23,00	R$ 69,00
1502	13/05/2026	SANGOU	DN31	USAGI	5	R$ 444,00	R$ 2.220,00
1503	05/02/2026	KIRA02	DN07	NARAKI	1	R$ 23,00	R$ 23,00
1504	16/06/2026	SPDSTB	DN08	NARAKI	6	R$ 83,00	R$ 498,00
1505	21/09/2026	WLLTTN	DN23	NABIKI	9	R$ 145,00	R$ 1.305,00
1506	13/02/2026	KIRA03	DN19	SOUN	8	R$ 26,00	R$ 208,00
1507	20/04/2026	WLLTTN	DN35	USAGI	9	R$ 245,00	R$ 2.205,00
1508	10/05/2026	DS-SC	DN33	SOUN	3	R$ 234,00	R$ 702,00
1509	25/11/2026	SPDSTB	DN02	NABIKI	8	R$ 29,00	R$ 232,00
1510	16/05/2026	NAOMIS	DN33	SOUN	1	R$ 234,00	R$ 234,00
1511	03/10/2026	DS-SRA	DN13	USAGI	2	R$ 834,00	R$ 1.668,00
1512	29/12/2026	NAOMIS	DN31	SOUN	9	R$ 444,00	R$ 3.996,00
1513	03/09/2026	SAKURA	DN15	USAGI	9	R$ 754,00	R$ 6.786,00
1514	19/01/2026	ARMTTN	DN28	USAGI	4	R$ 223,00	R$ 892,00
1515	29/03/2026	DS-SC	DN06	NABIKI	7	R$ 62,00	R$ 434,00
1516	19/07/2026	KIRA04	DN21	RYUK	4	R$ 70,00	R$ 280,00
1517	15/12/2026	KIRA03	DN09	USAGI	1	R$ 2,00	R$ 2,00
1518	10/09/2026	EREH69	DN09	ANNA	7	R$ 2,00	R$ 14,00
1519	10/11/2026	SPDSTB	DN05	USAGI	6	R$ 11,00	R$ 66,00
1520	17/10/2026	MNCT02	DN04	RYUK	7	R$ 28,00	R$ 196,00
1521	17/06/2026	DS-SC	DN15	NABIKI	1	R$ 754,00	R$ 754,00
1522	27/12/2026	DS-MB	DN20	RYUK	1	R$ 86,00	R$ 86,00
1523	31/08/2026	SANGOU	DN31	NABIKI	1	R$ 444,00	R$ 444,00
1524	23/05/2026	DS-MB	DN26	NARAKI	9	R$ 122,00	R$ 1.098,00
1525	17/11/2026	KIRA02	DN11	RYUK	10	R$ 178,00	R$ 1.780,00
1526	30/05/2026	NAOMIS	DN14	ANNA	8	R$ 64,00	R$ 512,00
1527	04/10/2026	ARMTTN	DN03	ANNA	4	R$ 28,00	R$ 112,00
1528	04/02/2026	DS-SRA	DN25	ANNA	3	R$ 933,00	R$ 2.799,00
1529	24/08/2026	IBRAKI	DN20	USAGI	7	R$ 86,00	R$ 602,00
1530	22/01/2026	UKYOKU	DN33	ANNA	4	R$ 234,00	R$ 936,00
1531	30/11/2026	SANGOU	DN03	NABIKI	2	R$ 28,00	R$ 56,00
1532	22/08/2026	DS-SC	DN10	SOUN	2	R$ 12,00	R$ 24,00
1533	01/05/2026	DS-FESD	DN33	NARAKI	10	R$ 234,00	R$ 2.340,00
1534	28/09/2026	AGOME1	DN20	ANNA	4	R$ 86,00	R$ 344,00
1535	22/03/2026	AOTMOD	DN12	SOUN	7	R$ 129,00	R$ 903,00
1536	04/08/2026	KIRA03	DN34	RYUK	6	R$ 863,00	R$ 5.178,00
1537	14/11/2026	SPDSTB	DN29	SOUN	5	R$ 224,00	R$ 1.120,00
1538	05/08/2026	SPDSTB	DN18	RYUK	7	R$ 13,00	R$ 91,00
1539	06/04/2026	KIRA04	DN14	NARAKI	9	R$ 64,00	R$ 576,00
1540	01/03/2026	KIRA03	DN28	NABIKI	7	R$ 223,00	R$ 1.561,00
1541	21/05/2026	DIO069	DN20	RYUK	1	R$ 86,00	R$ 86,00
1542	23/01/2026	KIRA04	DN17	USAGI	10	R$ 256,00	R$ 2.560,00
1543	22/07/2026	KIRA03	DN09	RYUK	7	R$ 2,00	R$ 14,00
1544	30/09/2026	TNSHHN	DN33	SOUN	2	R$ 234,00	R$ 468,00
1545	03/04/2026	DS-SC	DN19	ANNA	7	R$ 26,00	R$ 182,00
1546	03/04/2026	XXLTTN	DN32	USAGI	8	R$ 22,00	R$ 176,00
1547	09/08/2026	NAOMIS	DN27	USAGI	10	R$ 556,00	R$ 5.560,00
1548	06/02/2026	NAOMIS	DN25	USAGI	2	R$ 933,00	R$ 1.866,00
1549	13/02/2026	KIRA04	DN29	SOUN	6	R$ 224,00	R$ 1.344,00
1550	02/12/2026	SANGOU	DN26	NARAKI	10	R$ 122,00	R$ 1.220,00
1551	12/10/2026	TNSHHN	DN25	RYUK	2	R$ 933,00	R$ 1.866,00
1552	03/04/2026	SPDSTB	DN14	NARAKI	9	R$ 64,00	R$ 576,00
1553	23/09/2026	SANGOU	DN30	RYUK	5	R$ 122,00	R$ 610,00
1554	07/11/2026	DS-FESD	DN03	NABIKI	5	R$ 28,00	R$ 140,00
1555	21/04/2026	AGOME1	DN16	ANNA	2	R$ 24,00	R$ 48,00
1556	03/04/2026	AOTMOD	DN04	USAGI	3	R$ 28,00	R$ 84,00
1557	24/12/2026	DS-MB	DN25	NARAKI	2	R$ 933,00	R$ 1.866,00
1558	21/04/2026	DS-SC	DN04	NABIKI	1	R$ 28,00	R$ 28,00
1559	04/10/2026	SANGOU	DN20	NARAKI	8	R$ 86,00	R$ 688,00
1560	15/11/2026	KIRA03	DN06	SOUN	9	R$ 62,00	R$ 558,00
1561	25/06/2026	SAKURA	DN27	ANNA	8	R$ 556,00	R$ 4.448,00
1562	18/11/2026	MNCT02	DN23	RYUK	1	R$ 145,00	R$ 145,00
1563	10/07/2026	DS-MB	DN09	ANNA	10	R$ 2,00	R$ 20,00
1564	27/12/2026	DS-MB	DN26	RYUK	10	R$ 122,00	R$ 1.220,00
1565	24/04/2026	KIRA04	DN23	ANNA	4	R$ 145,00	R$ 580,00
1566	21/01/2026	DS-SC	DN06	NABIKI	4	R$ 62,00	R$ 248,00
1567	23/09/2026	KIRA04	DN27	USAGI	10	R$ 556,00	R$ 5.560,00
1568	27/07/2026	AGOME1	DN02	ANNA	4	R$ 29,00	R$ 116,00
1569	07/09/2026	IBRAKI	DN34	NABIKI	5	R$ 863,00	R$ 4.315,00
1570	17/07/2026	SPDSTB	DN13	ANNA	5	R$ 834,00	R$ 4.170,00
1571	05/10/2026	DBZ241	DN25	SOUN	10	R$ 933,00	R$ 9.330,00
1572	29/08/2026	TNSHHN	DN09	ANNA	2	R$ 2,00	R$ 4,00
1573	01/05/2026	SAKURA	DN27	SOUN	5	R$ 556,00	R$ 2.780,00
1574	28/02/2026	DS-MB	DN23	SOUN	8	R$ 145,00	R$ 1.160,00
1575	30/11/2026	KIRA04	DN24	RYUK	10	R$ 136,00	R$ 1.360,00
1576	11/04/2026	DBZ241	DN17	ANNA	3	R$ 256,00	R$ 768,00
1577	27/06/2026	AOTMOD	DN33	SOUN	8	R$ 234,00	R$ 1.872,00
1578	09/07/2026	AOTMOD	DN12	ANNA	8	R$ 129,00	R$ 1.032,00
1579	29/06/2026	AOTMOD	DN17	RYUK	4	R$ 256,00	R$ 1.024,00
1580	16/11/2026	KIRA04	DN03	NABIKI	5	R$ 28,00	R$ 140,00
1581	01/01/2026	EREH69	DN04	NABIKI	2	R$ 28,00	R$ 56,00
1582	09/10/2026	KIRA02	DN12	ANNA	10	R$ 129,00	R$ 1.290,00
1583	20/08/2026	KIRA03	DN24	NABIKI	10	R$ 136,00	R$ 1.360,00
1584	01/01/2027	XXLTTN	DN24	NARAKI	9	R$ 136,00	R$ 1.224,00
1585	07/06/2026	UKYOKU	DN23	USAGI	10	R$ 145,00	R$ 1.450,00
1586	12/02/2026	TNSHHN	DN19	USAGI	8	R$ 26,00	R$ 208,00
1587	12/07/2026	DS-SRA	DN10	ANNA	8	R$ 12,00	R$ 96,00
1588	09/11/2026	AGOME1	DN13	NABIKI	10	R$ 834,00	R$ 8.340,00
1589	07/11/2026	DS-MB	DN32	NABIKI	7	R$ 22,00	R$ 154,00
1590	26/12/2026	WLLTTN	DN11	SOUN	9	R$ 178,00	R$ 1.602,00
1591	03/07/2026	IBRAKI	DN16	SOUN	5	R$ 24,00	R$ 120,00
1592	03/03/2026	TNSHHN	DN19	SOUN	1	R$ 26,00	R$ 26,00
1593	14/03/2026	AOTMOD	DN10	NARAKI	4	R$ 12,00	R$ 48,00
1594	25/05/2026	WLLTTN	DN22	NABIKI	3	R$ 26,00	R$ 78,00
1595	12/07/2026	DBZ241	DN32	USAGI	9	R$ 22,00	R$ 198,00
1596	24/08/2026	DS-MB	DN20	RYUK	6	R$ 86,00	R$ 516,00
1597	25/08/2026	TNSHHN	DN10	USAGI	4	R$ 12,00	R$ 48,00
1598	31/03/2026	UKYOKU	DN04	RYUK	10	R$ 28,00	R$ 280,00
1599	13/05/2026	IBRAKI	DN27	SOUN	5	R$ 556,00	R$ 2.780,00
1600	31/07/2026	KIRA04	DN12	SOUN	6	R$ 129,00	R$ 774,00
1601	27/02/2026	MNCT02	DN25	NABIKI	3	R$ 933,00	R$ 2.799,00
1602	19/06/2026	TNSHHN	DN26	NABIKI	1	R$ 122,00	R$ 122,00
1603	24/11/2026	WLLTTN	DN30	SOUN	3	R$ 122,00	R$ 366,00
1604	11/10/2026	DS-SC	DN23	SOUN	8	R$ 145,00	R$ 1.160,00
1605	15/03/2026	DS-MB	DN13	ANNA	1	R$ 834,00	R$ 834,00
1606	17/02/2026	KIRA04	DN35	RYUK	8	R$ 245,00	R$ 1.960,00
1607	04/02/2026	AOTMOD	DN13	SOUN	9	R$ 834,00	R$ 7.506,00
1608	24/04/2026	UKYOKU	DN05	NABIKI	3	R$ 11,00	R$ 33,00
1609	18/05/2026	DS-FESD	DN30	USAGI	9	R$ 122,00	R$ 1.098,00
1610	13/01/2026	DS-MB	DN31	RYUK	8	R$ 444,00	R$ 3.552,00
1611	26/03/2026	WLLTTN	DN07	SOUN	8	R$ 23,00	R$ 184,00
